,puntuacion usuarios,marca
9556,0.0,NINTENDO
9517,0.0,NINTENDO
9294,0.0,NINTENDO
9283,0.0,NINTENDO
9282,0.0,NINTENDO
9260,0.0,NINTENDO
9194,0.0,NINTENDO
9132,0.0,NINTENDO
9060,0.0,NINTENDO
15172,0.0,NINTENDO
11463,0.0,NINTENDO
11466,0.0,NINTENDO
13490,0.0,NINTENDO
14871,0.0,NINTENDO
14727,0.0,NINTENDO
14646,0.0,NINTENDO
14929,0.0,NINTENDO
14995,0.0,NINTENDO
13624,0.0,NINTENDO
12860,0.0,NINTENDO
11516,0.0,NINTENDO
12313,0.0,NINTENDO
12132,0.0,NINTENDO
11612,0.0,NINTENDO
11596,0.0,NINTENDO
15136,0.0,NINTENDO
11536,0.0,NINTENDO
8875,0.0,NINTENDO
8834,0.0,NINTENDO
7968,0.0,NINTENDO
8818,0.0,NINTENDO
8275,0.0,NINTENDO
8272,0.0,NINTENDO
8269,0.0,NINTENDO
8201,0.0,NINTENDO
8146,0.0,NINTENDO
8143,0.0,NINTENDO
8140,0.0,NINTENDO
15550,0.0,NINTENDO
8089,0.0,NINTENDO
8086,0.0,NINTENDO
8052,0.0,NINTENDO
8025,0.0,NINTENDO
7995,0.0,NINTENDO
7982,0.0,NINTENDO
7969,0.0,NINTENDO
15514,0.0,NINTENDO
8313,0.0,NINTENDO
8314,0.0,NINTENDO
8617,0.0,NINTENDO
8817,0.0,NINTENDO
8747,0.0,NINTENDO
8726,0.0,NINTENDO
8703,0.0,NINTENDO
8702,0.0,NINTENDO
8699,0.0,NINTENDO
8610,0.0,NINTENDO
8324,0.0,NINTENDO
8562,0.0,NINTENDO
8393,0.0,NINTENDO
8369,0.0,NINTENDO
8330,0.0,NINTENDO
8326,0.0,NINTENDO
8325,0.0,NINTENDO
6848,0.0,NINTENDO
6846,0.0,NINTENDO
3853,0.0,NINTENDO
5139,0.0,NINTENDO
16609,0.0,NINTENDO
16615,0.0,NINTENDO
5436,0.0,NINTENDO
16632,0.0,NINTENDO
16633,0.0,NINTENDO
16646,0.0,NINTENDO
16655,0.0,NINTENDO
5379,0.0,NINTENDO
16706,0.0,NINTENDO
5302,0.0,NINTENDO
5299,0.0,NINTENDO
5293,0.0,NINTENDO
5265,0.0,NINTENDO
5240,0.0,NINTENDO
5182,0.0,NINTENDO
16608,0.0,NINTENDO
5489,0.0,NINTENDO
5509,0.0,NINTENDO
5704,0.0,NINTENDO
5792,0.0,NINTENDO
16510,0.0,NINTENDO
5759,0.0,NINTENDO
5751,0.0,NINTENDO
5749,0.0,NINTENDO
5716,0.0,NINTENDO
5698,0.0,NINTENDO
16589,0.0,NINTENDO
5671,0.0,NINTENDO
5653,0.0,NINTENDO
16561,0.0,NINTENDO
5617,0.0,NINTENDO
5608,0.0,NINTENDO
5510,0.0,NINTENDO
5149,0.0,NINTENDO
5131,0.0,NINTENDO
5865,0.0,NINTENDO
5110,0.0,NINTENDO
4566,0.0,NINTENDO
4551,0.0,NINTENDO
16884,0.0,NINTENDO
4477,0.0,NINTENDO
4474,0.0,NINTENDO
16896,0.0,NINTENDO
4471,0.0,NINTENDO
4397,0.0,NINTENDO
4340,0.0,NINTENDO
4116,0.0,NINTENDO
4064,0.0,NINTENDO
3987,0.0,NINTENDO
3983,0.0,NINTENDO
3949,0.0,NINTENDO
3923,0.0,NINTENDO
4602,0.0,NINTENDO
4610,0.0,NINTENDO
4632,0.0,NINTENDO
4955,0.0,NINTENDO
5094,0.0,NINTENDO
5084,0.0,NINTENDO
5078,0.0,NINTENDO
5039,0.0,NINTENDO
5034,0.0,NINTENDO
4973,0.0,NINTENDO
4914,0.0,NINTENDO
4733,0.0,NINTENDO
4896,0.0,NINTENDO
4878,0.0,NINTENDO
4832,0.0,NINTENDO
16835,0.0,NINTENDO
4790,0.0,NINTENDO
4742,0.0,NINTENDO
16499,0.0,NINTENDO
5895,0.0,NINTENDO
6839,0.0,NINTENDO
16237,0.0,NINTENDO
6678,0.0,NINTENDO
16111,0.0,NINTENDO
6614,0.0,NINTENDO
